,episode,iteration,epReward,Number of Balls
3289,469.0,7.0,4.090699529475245,1250.0
3299,219.0,15.0,3.6327129266995866,950.0
3309,3309.0,1.0,4.559676977718317,3290.0
3319,829.0,4.0,3.817636228795374,1655.0
3329,369.0,9.0,3.6642329576205457,1100.0
3339,1669.0,2.0,4.0502987075049885,2450.0
3349,669.0,5.0,3.777111875530853,1580.0
3359,209.0,16.0,4.2636025082441025,845.0
3369,3369.0,1.0,4.108497854634797,3320.0
3379,259.0,13.0,4.316455567612122,980.0
3389,1129.0,3.0,4.186921749551941,1970.0
3399,199.0,17.0,3.8336621106380755,890.0
3409,309.0,11.0,4.043180986474984,890.0
3419,179.0,19.0,4.289679706426889,695.0
3429,489.0,7.0,3.837011018775599,1280.0
3439,429.0,8.0,3.9336432969865727,1175.0
3449,229.0,15.0,3.956493960358826,995.0
3459,1729.0,2.0,4.097833456078383,2540.0
3469,3469.0,1.0,4.093709468485768,3410.0
3479,289.0,12.0,3.441785844053852,950.0
3489,3489.0,1.0,4.225088839870729,3425.0
3499,249.0,14.0,3.8079855169634587,890.0
3509,269.0,13.0,4.496125794527142,980.0
3519,219.0,16.0,4.011098879419391,875.0
3529,3529.0,1.0,4.230738067202006,3440.0
3539,589.0,6.0,4.111154850389372,1520.0
3549,709.0,5.0,3.9045506437920263,1625.0
3559,889.0,4.0,3.694929614619845,1715.0
3569,209.0,17.0,4.641297632325362,905.0
3579,1789.0,2.0,3.857134014333621,2615.0
3589,3589.0,1.0,3.659615549241212,3485.0
3599,199.0,18.0,4.4742578385137035,710.0
3609,189.0,19.0,3.736629058883717,725.0
3619,1809.0,2.0,4.366207606523381,2630.0
3629,329.0,11.0,4.26864846186888,920.0
3639,259.0,14.0,3.7723642822384256,890.0
3649,729.0,5.0,4.654924700119473,1625.0
3659,609.0,6.0,3.7687080797025803,1550.0
3669,3669.0,1.0,4.402671282331614,3530.0
3679,229.0,16.0,4.610259358922319,890.0
3689,409.0,9.0,3.677514543442328,1115.0
3699,369.0,10.0,4.4927516597316774,845.0
3709,529.0,7.0,3.8864861498537686,1340.0
3719,309.0,12.0,3.972302091107329,1025.0
3729,3729.0,1.0,3.8675561094922775,3560.0
3739,219.0,17.0,3.7501470191940722,935.0
3749,249.0,15.0,3.423735856193269,1025.0
3759,469.0,8.0,4.078929935837367,1205.0
3769,289.0,13.0,3.609073854632034,1025.0
3779,209.0,18.0,4.083260743226539,710.0
3789,3789.0,1.0,4.167211545494305,3605.0
3799,199.0,19.0,3.9421631315414345,725.0
3809,1269.0,3.0,4.454802431940828,2120.0
3819,1909.0,2.0,4.2091571686621805,2690.0
3829,3829.0,1.0,4.172792979429993,3605.0
3839,239.0,16.0,4.654470274097859,905.0
3849,349.0,11.0,3.772726382118554,1010.0
3859,1929.0,2.0,4.1251958151988495,2690.0
3869,429.0,9.0,3.7938697673921022,1160.0
3879,969.0,4.0,3.332489040987432,1820.0
3889,3889.0,1.0,3.4905399240159047,3650.0
3899,259.0,15.0,4.220963180925894,1040.0
3909,229.0,17.0,3.925125229205448,965.0
3919,279.0,14.0,4.618512523312923,950.0
3929,1309.0,3.0,4.288848392789029,2120.0
3939,1969.0,2.0,3.7053268605771437,2705.0
3949,789.0,5.0,4.258904792632801,1685.0
3959,219.0,18.0,4.431049519559504,770.0
3969,3969.0,1.0,4.528903768834901,3710.0
3979,1989.0,2.0,4.122573838626802,2720.0
3989,209.0,19.0,3.7256296860522116,740.0
3999,249.0,16.0,3.9434247190259155,905.0
4009,4009.0,1.0,4.025378955111451,3710.0
4019,669.0,6.0,4.205548553993738,1610.0
4029,309.0,13.0,3.9898829448297564,1070.0
4039,1009.0,4.0,4.139250903793664,1820.0
4049,269.0,15.0,4.326280655859167,1040.0
4059,289.0,14.0,3.7196521999114234,950.0
4069,369.0,11.0,3.7717546647756635,1100.0
4079,239.0,17.0,4.011570811036487,995.0
4089,4089.0,1.0,4.299993853616956,3785.0
4099,409.0,10.0,4.772165801207744,875.0
4109,1369.0,3.0,3.986378689787707,2225.0
4119,1029.0,4.0,3.7394579127642102,1820.0
4129,589.0,7.0,4.057277528715275,1385.0
4139,229.0,18.0,4.0998057994640345,785.0
4149,829.0,5.0,4.068632110718209,1730.0
4159,259.0,16.0,4.350128374833896,920.0
4169,1389.0,3.0,4.514220594420407,2240.0
4179,219.0,19.0,3.960476966145778,755.0
4189,4189.0,1.0,4.482902548142331,3830.0
4199,279.0,15.0,4.1048256436014565,1055.0
4209,4209.0,1.0,4.349430582634145,3830.0
